"Lnr" "Unfall" "Geschlecht" "Beruf" "Alter" "Fahrpraxis"
2560 0 "Mann" "Biologe" 34 14
2561 0 "Frau" "Biologe" 41 22
2562 0 "Frau" "Biologe" 48 30
2563 0 "Frau" "Biologe" 60 42
2564 0 "Frau" "Biologe" 42 23
2565 0 "Frau" "Biologe" 47 28
2566 0 "Frau" "Biologe" 43 24
2567 0 "Frau" "Biologe" 47 27
2568 0 "Frau" "Biologe" 50 30
2569 0 "Mann" "Biologe" 51 32
2570 0 "Mann" "Biologe" 56 36
2571 0 "Frau" "Biologe" 61 43
2572 0 "Frau" "Biologe" 43 24
2573 0 "Frau" "Biologe" 50 32
2574 0 "Mann" "Biologe" 44 25
2575 0 "Frau" "Biologe" 47 29
2576 0 "Mann" "Biologe" 45 25
2577 0 "Frau" "Biologe" 50 31
2578 1 "Mann" "Biologe" 26 8
2579 0 "Mann" "Biologe" 41 22
2580 0 "Frau" "Biologe" 53 34
2581 0 "Frau" "Biologe" 52 33
2582 0 "Frau" "Biologe" 63 44
2583 0 "Frau" "Biologe" 37 19
2584 0 "Frau" "Biologe" 37 19
2585 1 "Frau" "Biologe" 33 13
2586 0 "Mann" "Biologe" 40 21
2587 0 "Mann" "Biologe" 56 36
2588 0 "Frau" "Biologe" 41 21
2589 0 "Mann" "Biologe" 46 27
2590 0 "Frau" "Biologe" 50 32
2591 0 "Mann" "Biologe" 47 28
2592 0 "Mann" "Biologe" 40 21
2593 0 "Frau" "Biologe" 41 22
2594 0 "Mann" "Biologe" 59 41
2595 0 "Mann" "Biologe" 45 26
2596 0 "Frau" "Biologe" 30 12
2597 0 "Frau" "Biologe" 41 22
2598 0 "Frau" "Biologe" 63 44
2599 1 "Frau" "Biologe" 26 7
2600 0 "Mann" "Biologe" 56 38
2601 0 "Frau" "Biologe" 33 15
2602 0 "Frau" "Biologe" 54 34
2603 0 "Mann" "Biologe" 34 14
2604 0 "Frau" "Biologe" 44 24
2605 0 "Mann" "Biologe" 42 22
2606 0 "Frau" "Biologe" 57 39
2607 1 "Frau" "Biologe" 29 10
2608 0 "Frau" "Biologe" 45 27
2609 0 "Frau" "Biologe" 50 32
2610 0 "Mann" "Biologe" 46 27
2611 0 "Frau" "Biologe" 51 33
2612 0 "Frau" "Biologe" 49 30
2613 0 "Frau" "Biologe" 32 13
2614 0 "Frau" "Biologe" 37 18
2615 0 "Mann" "Biologe" 31 12
2616 0 "Frau" "Biologe" 42 22
2617 0 "Frau" "Biologe" 56 36
2618 0 "Frau" "Biologe" 44 26
2619 0 "Frau" "Biologe" 60 41
2620 0 "Mann" "Biologe" 43 25
2621 0 "Mann" "Biologe" 38 19
2622 0 "Frau" "Biologe" 38 18
2623 0 "Mann" "Biologe" 32 12
2624 0 "Frau" "Biologe" 41 22
2625 0 "Mann" "Biologe" 31 13
2626 0 "Frau" "Biologe" 55 35
2627 0 "Frau" "Biologe" 59 40
2628 0 "Frau" "Biologe" 42 23
2629 0 "Mann" "Biologe" 33 15
2630 0 "Mann" "Biologe" 38 20
2631 0 "Frau" "Biologe" 43 25
2632 0 "Frau" "Biologe" 39 21
2633 0 "Mann" "Biologe" 48 29
2634 0 "Frau" "Biologe" 35 17
2635 0 "Frau" "Biologe" 49 30
2636 0 "Frau" "Biologe" 47 27
2637 0 "Mann" "Biologe" 58 39
2638 0 "Mann" "Biologe" 61 42
2639 0 "Frau" "Biologe" 46 28
2640 0 "Frau" "Biologe" 40 21
2641 0 "Frau" "Biologe" 41 22
2642 0 "Frau" "Biologe" 43 25
2643 0 "Frau" "Biologe" 34 16
2644 0 "Frau" "Biologe" 51 32
2645 0 "Frau" "Biologe" 39 20
2646 0 "Mann" "Biologe" 44 25
2647 0 "Frau" "Biologe" 44 26
2648 0 "Frau" "Biologe" 25 5
2649 0 "Frau" "Biologe" 54 34
2650 0 "Frau" "Biologe" 45 26
2651 0 "Frau" "Biologe" 60 42
2652 0 "Frau" "Biologe" 42 24
2653 0 "Mann" "Biologe" 41 21
2654 1 "Frau" "Biologe" 28 9
2655 0 "Frau" "Biologe" 44 25
2656 1 "Mann" "Biologe" 25 5
2657 0 "Mann" "Biologe" 47 27
2658 0 "Mann" "Biologe" 53 34
2659 0 "Frau" "Biologe" 44 25
2660 1 "Mann" "Biologe" 26 7
2661 0 "Frau" "Biologe" 43 24
2662 0 "Mann" "Biologe" 49 30
2663 0 "Mann" "Biologe" 26 8
2664 0 "Mann" "Biologe" 40 21
2665 0 "Frau" "Biologe" 47 29
2666 0 "Frau" "Biologe" 49 31
2667 0 "Frau" "Biologe" 43 25
2668 0 "Frau" "Biologe" 31 12
2669 0 "Mann" "Biologe" 40 20
2670 0 "Mann" "Biologe" 35 16
2671 0 "Mann" "Biologe" 46 27
2672 0 "Frau" "Biologe" 45 26
2673 0 "Frau" "Biologe" 35 16
2674 0 "Frau" "Biologe" 30 12
2675 0 "Frau" "Biologe" 31 13
2676 0 "Frau" "Biologe" 51 32
2677 0 "Frau" "Biologe" 41 23
2678 0 "Frau" "Biologe" 40 21
2679 1 "Frau" "Biologe" 31 13
2680 0 "Frau" "Biologe" 46 28
2681 0 "Mann" "Biologe" 47 27
2682 0 "Frau" "Biologe" 49 31
2683 0 "Frau" "Biologe" 58 39
2684 0 "Mann" "Biologe" 33 14
2685 0 "Frau" "Biologe" 32 13
2686 0 "Frau" "Biologe" 47 28
2687 0 "Mann" "Biologe" 41 22
2688 0 "Frau" "Biologe" 34 14
2689 0 "Mann" "Biologe" 53 35
2690 0 "Frau" "Biologe" 53 34
2691 0 "Mann" "Biologe" 44 25
2692 0 "Frau" "Biologe" 43 24
2693 0 "Frau" "Biologe" 58 38
2694 0 "Frau" "Biologe" 51 33
2695 1 "Mann" "Biologe" 30 10
2696 0 "Frau" "Biologe" 32 12
2697 0 "Frau" "Biologe" 47 29
2698 0 "Mann" "Biologe" 50 32
2699 0 "Frau" "Biologe" 50 31
2700 1 "Frau" "Biologe" 27 8
2701 0 "Frau" "Biologe" 47 27
2702 0 "Frau" "Biologe" 53 34
2703 0 "Frau" "Biologe" 37 18
2704 0 "Frau" "Biologe" 59 40
2705 0 "Mann" "Biologe" 32 14
2706 0 "Mann" "Biologe" 55 36
2707 0 "Mann" "Biologe" 30 10
2708 0 "Frau" "Biologe" 52 33
2709 0 "Frau" "Biologe" 55 36
2710 0 "Frau" "Biologe" 55 36
2711 0 "Frau" "Biologe" 33 14
2712 0 "Mann" "Biologe" 39 19
2713 0 "Frau" "Biologe" 36 16
2714 0 "Mann" "Biologe" 63 44
2715 0 "Frau" "Biologe" 54 35
2716 0 "Frau" "Biologe" 41 22
2717 0 "Mann" "Biologe" 61 41
2718 0 "Mann" "Biologe" 36 16
2719 0 "Frau" "Biologe" 42 23
2720 0 "Mann" "Biologe" 42 23
2721 0 "Mann" "Biologe" 54 35
2722 0 "Mann" "Biologe" 47 29
2723 1 "Mann" "Biologe" 27 8
2724 0 "Frau" "Biologe" 48 29
2725 0 "Frau" "Biologe" 57 38
2726 0 "Mann" "Biologe" 42 23
2727 0 "Frau" "Biologe" 58 38
2728 0 "Frau" "Biologe" 42 23
2729 0 "Mann" "Biologe" 56 36
2730 0 "Mann" "Biologe" 53 33
2731 0 "Mann" "Biologe" 56 37
2732 0 "Mann" "Biologe" 31 13
2733 0 "Frau" "Biologe" 50 30
2734 0 "Mann" "Biologe" 33 14
2735 0 "Mann" "Biologe" 40 22
2736 0 "Mann" "Biologe" 58 40
2737 0 "Mann" "Biologe" 45 25
2738 0 "Mann" "Biologe" 48 29
2739 0 "Frau" "Biologe" 47 28
2740 0 "Mann" "Biologe" 39 21
2741 0 "Frau" "Biologe" 34 16
2742 0 "Frau" "Biologe" 48 29
2743 0 "Mann" "Biologe" 33 14
2744 0 "Mann" "Biologe" 45 27
2745 0 "Frau" "Biologe" 64 45
2746 0 "Frau" "Biologe" 34 15
2747 0 "Frau" "Biologe" 36 17
2748 0 "Frau" "Biologe" 43 24
2749 0 "Frau" "Biologe" 55 37
2750 0 "Mann" "Biologe" 28 9
2751 0 "Frau" "Biologe" 36 17
2752 0 "Mann" "Biologe" 52 33
2753 0 "Mann" "Biologe" 50 31
2754 0 "Mann" "Biologe" 52 33
2755 0 "Frau" "Biologe" 48 29
2756 0 "Frau" "Biologe" 47 27
2757 0 "Mann" "Biologe" 51 32
2758 0 "Mann" "Biologe" 54 34
2759 0 "Frau" "Biologe" 45 26
2760 0 "Frau" "Biologe" 45 26
2761 0 "Mann" "Biologe" 42 22
2762 0 "Mann" "Biologe" 54 36
2763 0 "Mann" "Biologe" 53 35
2764 0 "Mann" "Biologe" 42 24
2765 0 "Frau" "Biologe" 44 26
2766 0 "Frau" "Biologe" 64 45
2767 0 "Mann" "Biologe" 50 31
2768 0 "Frau" "Biologe" 45 26
2769 0 "Mann" "Biologe" 44 26
2770 0 "Frau" "Biologe" 46 28
2771 0 "Frau" "Biologe" 37 18
2772 0 "Frau" "Biologe" 41 22
2773 0 "Mann" "Biologe" 34 14
2774 0 "Frau" "Biologe" 52 32
2775 1 "Frau" "Biologe" 31 12
2776 0 "Mann" "Biologe" 42 24
2777 0 "Frau" "Biologe" 59 39
2778 0 "Mann" "Biologe" 49 30
2779 0 "Frau" "Biologe" 40 20
2780 0 "Mann" "Biologe" 49 31
2781 0 "Frau" "Biologe" 60 42
2782 0 "Mann" "Biologe" 31 12
2783 0 "Mann" "Biologe" 44 24
2784 0 "Frau" "Biologe" 46 28
2785 0 "Frau" "Biologe" 48 28
2786 0 "Mann" "Biologe" 42 24
2787 0 "Mann" "Biologe" 48 30
2788 0 "Mann" "Biologe" 47 28
2789 0 "Frau" "Biologe" 45 25
2790 0 "Frau" "Biologe" 57 39
2791 0 "Frau" "Biologe" 52 33
2792 0 "Frau" "Biologe" 34 14
2793 0 "Mann" "Biologe" 39 20
2794 0 "Frau" "Biologe" 57 39
2795 0 "Mann" "Biologe" 52 34
2796 0 "Frau" "Biologe" 36 17
2797 0 "Frau" "Biologe" 57 37
2798 0 "Frau" "Biologe" 51 32
2799 0 "Frau" "Biologe" 35 17
2800 0 "Mann" "Biologe" 34 14
2801 0 "Mann" "Biologe" 54 34
2802 0 "Frau" "Biologe" 49 30
2803 0 "Frau" "Biologe" 33 13
2804 0 "Frau" "Biologe" 46 27
2805 0 "Mann" "Biologe" 36 18
2806 0 "Mann" "Biologe" 59 40
2807 0 "Mann" "Biologe" 42 23
2808 0 "Frau" "Biologe" 51 32
2809 0 "Mann" "Biologe" 47 28
2810 0 "Frau" "Biologe" 57 39
2811 0 "Mann" "Biologe" 43 23
2812 0 "Mann" "Biologe" 44 25
2813 0 "Frau" "Biologe" 56 37
2814 0 "Mann" "Biologe" 53 34
2815 0 "Mann" "Biologe" 43 24
2816 0 "Frau" "Biologe" 35 15
2817 0 "Frau" "Biologe" 52 34
2818 0 "Frau" "Biologe" 46 27
2819 0 "Frau" "Biologe" 41 23
2820 0 "Mann" "Biologe" 36 17
2821 0 "Frau" "Biologe" 49 30
2822 0 "Frau" "Biologe" 35 16
2823 0 "Mann" "Biologe" 55 36
2824 0 "Mann" "Biologe" 53 34
2825 0 "Frau" "Biologe" 56 36
2826 0 "Frau" "Biologe" 29 10
2827 0 "Mann" "Biologe" 46 27
2828 0 "Frau" "Biologe" 46 26
2829 0 "Frau" "Biologe" 35 16
2830 0 "Mann" "Biologe" 44 25
2831 0 "Frau" "Biologe" 46 28
2832 0 "Mann" "Biologe" 39 19
2833 0 "Frau" "Biologe" 46 26
2834 0 "Mann" "Biologe" 40 21
2835 0 "Frau" "Biologe" 39 19
2836 0 "Frau" "Biologe" 40 21
2837 0 "Frau" "Biologe" 37 19
2838 0 "Frau" "Biologe" 47 27
2839 0 "Frau" "Biologe" 54 35
2840 0 "Mann" "Biologe" 45 26
2841 0 "Frau" "Biologe" 36 17
2842 0 "Mann" "Biologe" 41 22
2843 0 "Mann" "Biologe" 64 46
2844 0 "Frau" "Biologe" 47 28
2845 1 "Frau" "Biologe" 29 11
2846 0 "Mann" "Biologe" 64 44
2847 0 "Frau" "Biologe" 35 16
2848 0 "Frau" "Biologe" 58 38
2849 0 "Mann" "Biologe" 42 24
2850 0 "Frau" "Biologe" 42 23
2851 0 "Frau" "Biologe" 44 24
2852 0 "Frau" "Biologe" 46 27
2853 0 "Mann" "Biologe" 38 19
2854 0 "Mann" "Biologe" 31 11
2855 0 "Frau" "Biologe" 55 35
2856 0 "Mann" "Biologe" 51 31
2857 0 "Frau" "Biologe" 58 40
2858 0 "Mann" "Biologe" 38 20
2859 0 "Frau" "Biologe" 53 34
2860 0 "Frau" "Biologe" 31 12
2861 0 "Frau" "Biologe" 47 27
2862 0 "Frau" "Biologe" 37 18
2863 0 "Frau" "Biologe" 36 18
2864 0 "Mann" "Biologe" 52 33
2865 0 "Frau" "Biologe" 46 26
2866 0 "Frau" "Biologe" 40 21
2867 0 "Frau" "Biologe" 62 43
2868 0 "Mann" "Biologe" 48 29
2869 0 "Frau" "Biologe" 36 17
2870 0 "Frau" "Biologe" 57 38
2871 0 "Frau" "Biologe" 31 13
2872 0 "Frau" "Biologe" 41 22
2873 0 "Mann" "Biologe" 57 37
2874 0 "Frau" "Biologe" 54 35
2875 0 "Frau" "Biologe" 31 11
2876 0 "Mann" "Biologe" 34 15
2877 0 "Mann" "Biologe" 45 27
2878 0 "Frau" "Biologe" 45 25
2879 0 "Frau" "Biologe" 50 31
2880 0 "Frau" "Biologe" 60 41
2881 0 "Frau" "Biologe" 36 17
2882 0 "Frau" "Biologe" 43 25
2883 0 "Frau" "Biologe" 47 28
2884 0 "Mann" "Biologe" 32 12
2885 0 "Frau" "Biologe" 47 28
2886 0 "Mann" "Biologe" 40 21
2887 0 "Mann" "Biologe" 47 29
2888 0 "Frau" "Biologe" 43 23
2889 0 "Frau" "Biologe" 42 23
2890 0 "Mann" "Biologe" 47 29
2891 0 "Mann" "Biologe" 57 38
2892 0 "Mann" "Biologe" 40 22
2893 0 "Frau" "Biologe" 49 30
2894 0 "Frau" "Biologe" 47 27
2895 0 "Mann" "Biologe" 56 38
2896 0 "Mann" "Biologe" 37 18
2897 0 "Frau" "Biologe" 35 15
2898 0 "Mann" "Biologe" 49 30
2899 0 "Mann" "Biologe" 45 26
2900 0 "Mann" "Biologe" 56 36
2901 0 "Mann" "Biologe" 35 15
2902 0 "Mann" "Biologe" 35 15
2903 0 "Frau" "Biologe" 55 36
2904 0 "Frau" "Biologe" 48 29
2905 0 "Frau" "Biologe" 48 29
2906 0 "Frau" "Biologe" 46 26
2907 0 "Frau" "Biologe" 54 34
2908 0 "Frau" "Biologe" 53 35
2909 0 "Frau" "Biologe" 55 35
2910 0 "Frau" "Biologe" 31 13
2911 0 "Frau" "Biologe" 59 40
2912 0 "Mann" "Biologe" 58 40
2913 0 "Frau" "Biologe" 44 25
2914 0 "Frau" "Biologe" 52 32
2915 0 "Mann" "Biologe" 51 31
2916 0 "Frau" "Biologe" 60 42
2917 0 "Frau" "Biologe" 43 24
2918 0 "Mann" "Biologe" 52 33
2919 0 "Frau" "Biologe" 30 11
2920 0 "Frau" "Biologe" 56 36
2921 0 "Frau" "Biologe" 35 15
2922 0 "Frau" "Biologe" 52 33
2923 0 "Frau" "Biologe" 45 26
2924 0 "Frau" "Biologe" 51 32
2925 1 "Frau" "Biologe" 30 12
2926 0 "Mann" "Biologe" 47 28
2927 0 "Frau" "Biologe" 46 26
2928 1 "Frau" "Biologe" 26 7
2929 0 "Mann" "Biologe" 46 28
2930 0 "Frau" "Biologe" 40 21
2931 0 "Mann" "Biologe" 63 43
2932 0 "Frau" "Biologe" 53 34
2933 0 "Frau" "Biologe" 43 24
2934 0 "Frau" "Biologe" 48 30
2935 0 "Frau" "Biologe" 58 39
2936 0 "Frau" "Biologe" 51 32
2937 0 "Frau" "Biologe" 45 26
2938 0 "Frau" "Biologe" 32 12
2939 0 "Mann" "Biologe" 46 28
2940 0 "Frau" "Biologe" 47 29
2941 0 "Frau" "Biologe" 42 24
2942 0 "Frau" "Biologe" 54 35
2943 0 "Frau" "Biologe" 56 38
2944 0 "Mann" "Biologe" 50 31
2945 0 "Mann" "Biologe" 48 28
2946 0 "Frau" "Biologe" 60 41
2947 0 "Frau" "Biologe" 46 27
2948 0 "Mann" "Biologe" 48 29
2949 0 "Frau" "Biologe" 42 23
2950 0 "Frau" "Biologe" 40 20
2951 0 "Mann" "Biologe" 31 13
2952 0 "Mann" "Biologe" 48 30
2953 0 "Mann" "Biologe" 60 40
2954 0 "Frau" "Biologe" 49 30
2955 0 "Frau" "Biologe" 32 13
2956 0 "Frau" "Biologe" 37 18
2957 0 "Mann" "Biologe" 29 9
2958 0 "Frau" "Biologe" 49 30
2959 0 "Frau" "Biologe" 54 35
2960 0 "Mann" "Biologe" 41 22
2961 0 "Frau" "Biologe" 54 35
2962 0 "Mann" "Biologe" 40 20
2963 0 "Mann" "Biologe" 56 38
2964 0 "Mann" "Biologe" 45 26
2965 0 "Mann" "Biologe" 37 18
2966 0 "Mann" "Biologe" 43 23
2967 0 "Frau" "Biologe" 45 27
2968 0 "Frau" "Biologe" 63 44
2969 0 "Mann" "Biologe" 41 22
2970 0 "Frau" "Biologe" 41 22
2971 0 "Frau" "Biologe" 41 23
2972 0 "Frau" "Biologe" 50 32
2973 0 "Mann" "Biologe" 46 26
2974 0 "Frau" "Biologe" 43 25
2975 1 "Frau" "Biologe" 28 9
2976 0 "Frau" "Biologe" 54 34
2977 0 "Frau" "Biologe" 51 31
2978 0 "Frau" "Biologe" 38 19
2979 0 "Frau" "Biologe" 34 15
2980 0 "Frau" "Biologe" 27 8
2981 0 "Mann" "Biologe" 46 28
2982 0 "Frau" "Biologe" 34 15
2983 0 "Frau" "Biologe" 43 24
2984 0 "Frau" "Biologe" 37 18
2985 0 "Frau" "Biologe" 41 22
2986 0 "Frau" "Biologe" 50 31
2987 0 "Frau" "Biologe" 64 45
2988 0 "Frau" "Biologe" 65 46
2989 0 "Frau" "Biologe" 26 7
2990 0 "Frau" "Biologe" 36 18
2991 0 "Frau" "Biologe" 42 24
2992 0 "Frau" "Biologe" 46 28
2993 0 "Frau" "Biologe" 45 26
2994 0 "Mann" "Biologe" 51 31
2995 0 "Mann" "Biologe" 49 31
2996 0 "Mann" "Biologe" 64 45
2997 0 "Frau" "Biologe" 60 40
2998 0 "Frau" "Biologe" 38 19
2999 0 "Mann" "Biologe" 46 27
3000 0 "Frau" "Biologe" 34 16
3001 0 "Frau" "Biologe" 39 21
3002 0 "Frau" "Biologe" 40 20
3003 0 "Frau" "Biologe" 30 12
3004 0 "Mann" "Biologe" 34 16
3005 1 "Frau" "Biologe" 26 7
3006 0 "Frau" "Biologe" 46 27
3007 1 "Frau" "Biologe" 30 10
3008 0 "Mann" "Biologe" 40 20
3009 0 "Frau" "Biologe" 59 40
3010 0 "Frau" "Biologe" 51 31
3011 0 "Frau" "Biologe" 55 36
3012 0 "Mann" "Biologe" 63 43
3013 0 "Frau" "Biologe" 47 28
3014 0 "Frau" "Biologe" 39 21
3015 0 "Mann" "Biologe" 27 8
3016 0 "Mann" "Biologe" 59 40
3017 0 "Frau" "Biologe" 48 28
3018 0 "Frau" "Biologe" 47 28
3019 0 "Frau" "Biologe" 31 13
3020 0 "Frau" "Biologe" 32 13
3021 0 "Mann" "Biologe" 50 31
3022 0 "Frau" "Biologe" 54 34
3023 0 "Frau" "Biologe" 54 35
3024 0 "Frau" "Biologe" 44 25
3025 0 "Frau" "Biologe" 50 31
3026 0 "Frau" "Biologe" 49 30
3027 0 "Mann" "Biologe" 27 7
3028 1 "Frau" "Biologe" 31 12
3029 0 "Frau" "Biologe" 43 24
3030 0 "Mann" "Biologe" 35 15
3031 0 "Frau" "Biologe" 38 20
3032 0 "Mann" "Biologe" 48 29
3033 0 "Mann" "Biologe" 34 14
3034 0 "Mann" "Biologe" 47 28
3035 0 "Frau" "Biologe" 40 21
3036 0 "Mann" "Biologe" 57 38
3037 0 "Frau" "Biologe" 48 29
3038 0 "Frau" "Biologe" 46 27
3039 0 "Frau" "Biologe" 48 28
3040 0 "Mann" "Biologe" 39 20
3041 0 "Mann" "Biologe" 61 42
3042 0 "Frau" "Biologe" 44 26
3043 0 "Mann" "Biologe" 61 43
3044 0 "Frau" "Biologe" 35 17
3045 1 "Frau" "Biologe" 33 13
3046 0 "Frau" "Biologe" 42 23
3047 0 "Frau" "Biologe" 40 20
3048 0 "Frau" "Biologe" 32 13
3049 0 "Mann" "Biologe" 30 11
3050 0 "Frau" "Biologe" 59 40
3051 0 "Mann" "Biologe" 49 31
3052 0 "Frau" "Biologe" 52 33
3053 0 "Frau" "Biologe" 47 28
3054 0 "Mann" "Biologe" 45 27
3055 0 "Mann" "Biologe" 40 21
3056 0 "Frau" "Biologe" 38 20
3057 0 "Mann" "Biologe" 49 30
3058 0 "Frau" "Biologe" 44 24
3059 0 "Mann" "Biologe" 38 18
3060 0 "Frau" "Biologe" 41 23
3061 0 "Frau" "Biologe" 46 27
3062 0 "Mann" "Biologe" 55 36
3063 0 "Frau" "Biologe" 49 30
3064 0 "Mann" "Biologe" 47 28
3065 0 "Frau" "Biologe" 53 33
3066 0 "Mann" "Biologe" 53 34
3067 0 "Frau" "Biologe" 60 41
3068 0 "Mann" "Biologe" 59 39
3069 0 "Frau" "Biologe" 44 25
3070 0 "Mann" "Biologe" 50 31
3071 0 "Frau" "Biologe" 25 6
3072 0 "Frau" "Biologe" 30 11
3073 0 "Frau" "Biologe" 33 14
3074 0 "Mann" "Biologe" 39 20
3075 0 "Mann" "Biologe" 42 23
3076 0 "Frau" "Biologe" 41 22
3077 0 "Mann" "Biologe" 48 28
3078 0 "Frau" "Biologe" 38 20
3079 0 "Mann" "Biologe" 53 33
3080 0 "Mann" "Biologe" 37 17
3081 0 "Frau" "Biologe" 44 25
3082 0 "Frau" "Biologe" 46 26
3083 0 "Mann" "Biologe" 60 40
3084 0 "Frau" "Biologe" 43 23
3085 0 "Frau" "Biologe" 45 26
3086 0 "Mann" "Biologe" 39 20
3087 0 "Mann" "Biologe" 43 23
3088 0 "Frau" "Biologe" 44 25
3089 0 "Mann" "Biologe" 50 32
3090 0 "Frau" "Biologe" 57 39
3091 0 "Mann" "Biologe" 64 46
3092 0 "Frau" "Biologe" 44 24
3093 0 "Frau" "Biologe" 45 27
3094 0 "Mann" "Biologe" 64 45
3095 0 "Mann" "Biologe" 63 45
3096 0 "Frau" "Biologe" 33 13
3097 0 "Mann" "Biologe" 49 29
3098 0 "Mann" "Biologe" 50 32
3099 0 "Mann" "Biologe" 50 32
3100 0 "Frau" "Biologe" 25 7
3101 0 "Frau" "Biologe" 32 12
3102 0 "Frau" "Biologe" 39 20
3103 0 "Frau" "Biologe" 39 19
3104 0 "Frau" "Biologe" 31 13
3105 0 "Mann" "Biologe" 36 17
3106 1 "Frau" "Biologe" 28 9
3107 0 "Frau" "Biologe" 46 26
3108 0 "Frau" "Biologe" 48 28
3109 0 "Frau" "Biologe" 45 27
3110 0 "Mann" "Biologe" 56 37
3111 0 "Frau" "Biologe" 32 14
3112 0 "Frau" "Biologe" 51 32
3113 0 "Mann" "Biologe" 42 24
3114 0 "Frau" "Biologe" 32 13
3115 0 "Frau" "Biologe" 47 29
3116 0 "Frau" "Biologe" 39 19
3117 0 "Frau" "Biologe" 59 39
3118 0 "Frau" "Biologe" 52 34
3119 0 "Frau" "Biologe" 40 22
3120 0 "Mann" "Biologe" 56 37
3121 0 "Frau" "Biologe" 54 35
3122 0 "Frau" "Biologe" 49 31
3123 0 "Frau" "Biologe" 42 24
3124 0 "Mann" "Biologe" 38 19
3125 0 "Frau" "Biologe" 60 40
3126 0 "Frau" "Biologe" 56 36
3127 0 "Mann" "Biologe" 47 28
3128 0 "Mann" "Biologe" 52 34
3129 0 "Frau" "Biologe" 60 41
3130 0 "Mann" "Biologe" 50 30
3131 0 "Frau" "Biologe" 51 33
3132 0 "Frau" "Biologe" 33 14
3133 0 "Frau" "Biologe" 42 22
3134 0 "Mann" "Biologe" 48 29
3135 0 "Frau" "Biologe" 46 28
3136 0 "Frau" "Biologe" 62 43
3137 0 "Frau" "Biologe" 54 35
3138 0 "Mann" "Biologe" 49 31
3139 0 "Frau" "Biologe" 45 26
3140 0 "Mann" "Biologe" 54 36
3141 0 "Mann" "Biologe" 27 7
3142 0 "Mann" "Biologe" 52 33
3143 0 "Mann" "Biologe" 40 21
3144 0 "Frau" "Biologe" 50 30
3145 1 "Frau" "Biologe" 36 17
3146 0 "Frau" "Biologe" 34 15
3147 0 "Frau" "Biologe" 55 35
3148 0 "Mann" "Biologe" 28 10
3149 0 "Mann" "Biologe" 45 27
3150 1 "Frau" "Biologe" 27 8
3151 0 "Mann" "Biologe" 52 33
3152 0 "Mann" "Biologe" 57 37
3153 0 "Frau" "Biologe" 60 41
3154 0 "Mann" "Biologe" 54 35
3155 0 "Frau" "Biologe" 26 8
3156 1 "Frau" "Biologe" 31 12
3157 0 "Frau" "Biologe" 44 26
3158 0 "Frau" "Biologe" 41 22
3159 0 "Mann" "Biologe" 40 21
3160 0 "Mann" "Biologe" 44 25
3161 0 "Frau" "Biologe" 37 17
3162 0 "Frau" "Biologe" 50 30
3163 0 "Mann" "Biologe" 39 20
3164 0 "Frau" "Biologe" 53 34
3165 0 "Mann" "Biologe" 42 22
3166 0 "Frau" "Biologe" 41 23
3167 0 "Frau" "Biologe" 39 19
3168 0 "Frau" "Biologe" 54 36
3169 0 "Frau" "Biologe" 44 26
3170 0 "Frau" "Biologe" 38 19
3171 0 "Mann" "Biologe" 44 25
3172 0 "Mann" "Biologe" 54 35
3173 1 "Frau" "Biologe" 29 10
3174 0 "Frau" "Biologe" 37 18
3175 0 "Frau" "Biologe" 42 22
3176 0 "Mann" "Biologe" 28 10
3177 0 "Mann" "Biologe" 48 28
3178 0 "Mann" "Biologe" 51 32
3179 0 "Frau" "Biologe" 54 36
3180 0 "Mann" "Biologe" 65 46
3181 0 "Frau" "Biologe" 49 30
3182 1 "Mann" "Biologe" 34 15
3183 0 "Frau" "Biologe" 32 13
3184 0 "Mann" "Biologe" 34 14
3185 0 "Mann" "Biologe" 50 31
3186 0 "Mann" "Biologe" 46 26
3187 0 "Frau" "Biologe" 48 30
3188 0 "Frau" "Biologe" 38 20
3189 0 "Frau" "Biologe" 40 22
3190 0 "Mann" "Biologe" 26 7
3191 0 "Frau" "Biologe" 45 27
3192 0 "Frau" "Biologe" 34 15
3193 0 "Mann" "Biologe" 39 20
3194 0 "Frau" "Biologe" 42 23
3195 0 "Frau" "Biologe" 40 21
3196 0 "Mann" "Biologe" 62 44
3197 0 "Frau" "Biologe" 45 26
3198 0 "Frau" "Biologe" 38 19
3199 0 "Mann" "Biologe" 50 30
3200 0 "Mann" "Biologe" 50 32
3201 0 "Frau" "Biologe" 59 41
3202 0 "Frau" "Biologe" 42 23
3203 0 "Frau" "Biologe" 37 18
3204 0 "Mann" "Biologe" 35 16
3205 0 "Mann" "Biologe" 58 39
3206 0 "Frau" "Biologe" 56 37
3207 0 "Frau" "Biologe" 38 18
3208 0 "Frau" "Biologe" 65 47
3209 0 "Frau" "Biologe" 47 29
3210 1 "Mann" "Biologe" 31 11
3211 0 "Mann" "Biologe" 44 25
3212 0 "Frau" "Biologe" 54 34
3213 0 "Frau" "Biologe" 52 32
3214 0 "Mann" "Biologe" 57 37
3215 0 "Frau" "Biologe" 43 23
3216 0 "Mann" "Biologe" 49 29
3217 0 "Frau" "Biologe" 61 41
3218 0 "Frau" "Biologe" 59 40
3219 0 "Mann" "Biologe" 43 24
3220 0 "Frau" "Biologe" 36 17
3221 0 "Mann" "Biologe" 47 29
3222 0 "Frau" "Biologe" 37 18
3223 0 "Mann" "Biologe" 53 34
